Scenario,Replication,seed,order_size_mean,limit_price_decay_rate,mm_base_spread,sim_duration,avg_spread,median_exec_time,mean_exec_time,p99_exec_time,resting_exec_count,market_exec_count,total_executions,trade_count,trades_per_hour,execs_per_hour,mm_final_pnl,mm_final_pnl_per_hour,mm_final_pnl_per_1k_trades,mm_final_inventory,avg_mm_inventory,rest_exec_skew,rest_exec_kurtosis,price_volatility,depth_within_5_ticks,mm_depth_within_5_ticks,mm_depth_fraction,mm_realized_spread,runtime_sec,bid_level_1,bid_level_2,bid_level_3,bid_level_4,bid_level_5,ask_level_1,ask_level_2,ask_level_3,ask_level_4,ask_level_5,Replications,sim_duration_Mean,sim_duration_CI_95,avg_spread_Mean,avg_spread_CI_95,median_exec_time_Mean,median_exec_time_CI_95,mean_exec_time_Mean,mean_exec_time_CI_95,p99_exec_time_Mean,p99_exec_time_CI_95,resting_exec_count_Mean,resting_exec_count_CI_95,market_exec_count_Mean,market_exec_count_CI_95,total_executions_Mean,total_executions_CI_95,trade_count_Mean,trade_count_CI_95,trades_per_hour_Mean,trades_per_hour_CI_95,execs_per_hour_Mean,execs_per_hour_CI_95,mm_final_pnl_Mean,mm_final_pnl_CI_95,mm_final_pnl_per_hour_Mean,mm_final_pnl_per_hour_CI_95,mm_final_pnl_per_1k_trades_Mean,mm_final_pnl_per_1k_trades_CI_95,mm_final_inventory_Mean,mm_final_inventory_CI_95,avg_mm_inventory_Mean,avg_mm_inventory_CI_95,rest_exec_skew_Mean,rest_exec_skew_CI_95,rest_exec_kurtosis_Mean,rest_exec_kurtosis_CI_95,price_volatility_Mean,price_volatility_CI_95,depth_within_5_ticks_Mean,depth_within_5_ticks_CI_95,mm_depth_within_5_ticks_Mean,mm_depth_within_5_ticks_CI_95,mm_depth_fraction_Mean,mm_depth_fraction_CI_95,mm_realized_spread_Mean,mm_realized_spread_CI_95,runtime_sec_Mean,runtime_sec_CI_95,bid_level_1_Mean,bid_level_1_CI_95,bid_level_2_Mean,bid_level_2_CI_95,bid_level_3_Mean,bid_level_3_CI_95,bid_level_4_Mean,bid_level_4_CI_95,bid_level_5_Mean,bid_level_5_CI_95,ask_level_1_Mean,ask_level_1_CI_95,ask_level_2_Mean,ask_level_2_CI_95,ask_level_3_Mean,ask_level_3_CI_95,ask_level_4_Mean,ask_level_4_CI_95,ask_level_5_Mean,ask_level_5_CI_95
S1,1.0,1000001.0,1.0,0.05,0.1,23400.0,2.9791333621184193,8.09230453750206,588.9360859367358,9822.292214393798,9755.0,1.0,9756.0,9524.0,1465.2307692307693,1500.923076923077,425.5434374999795,65.468221153843,44.681167314151566,9.0,-0.3062793677915421,0.0,0.0,2.5134646776414388e-05,0.0,0.0,0.0,0.13770314978192508,0.3931601047515869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2,1.0,1000001.0,1.0,0.05,0.25,23400.0,3.025128927820142,8.31035567374056,571.8996696198167,8988.910118096852,9675.0,1.0,9676.0,9484.0,1459.076923076923,1488.6153846153848,1030.9437500000022,158.60673076923112,108.7034742724591,5.0,-4.347714651858181,0.0,0.0,2.323293024658593e-05,0.0,0.0,0.0,-0.012330229558084133,0.3843719959259033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S3,1.0,1000001.0,1.0,0.05,0.5,23400.0,3.1490338817440775,8.629933558117045,537.0919580332691,8617.702569210049,9547.0,1.0,9548.0,9420.0,1449.2307692307693,1468.923076923077,1973.4231250000007,303.60355769230785,209.49290074309988,7.0,-2.8269970098248614,0.0,0.0,2.0984000827211263e-05,0.0,0.0,0.0,-0.2880971854304636,0.4825892448425293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S4,1.0,1000001.0,1.0,0.05,1.0,23400.0,3.4467162941786387,9.428517637548794,580.6413633726364,9755.030592547742,9475.0,1.0,9476.0,9384.0,1443.6923076923078,1457.846153846154,3762.214062500001,578.8021634615386,400.91795209931814,10.0,-2.746689448953439,0.0,0.0,1.838251531492536e-05,0.0,0.0,0.0,-0.7986820038522848,0.4018900394439697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S5,1.0,1000001.0,1.0,0.05,2.0,23400.0,4.013065685085919,13.78570076152755,652.6776510316555,9586.607424998258,9379.0,1.0,9380.0,9336.0,1436.3076923076924,1443.076923076923,6621.8687622070265,1018.7490403395426,709.2832864403414,-4.0,-2.7983767620674924,0.0,0.0,1.8445283160367516e-05,0.0,0.0,0.0,-1.6471163718727964,0.39386725425720215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S6,1.0,1000001.0,1.0,0.1,0.1,23400.0,1.523150794528239,8.298259389361192,641.8322678500026,11178.474835250723,9761.0,1.0,9762.0,9527.0,1465.6923076923078,1501.846153846154,388.83374999998125,59.82057692307404,40.81387110317847,10.0,1.2199914566424606,0.0,0.0,6.851925722190406e-06,0.0,0.0,0.0,0.009982373484455225,0.5263619422912598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S7,1.0,1000001.0,1.0,0.1,0.25,23400.0,1.5766084191905911,8.785870824380254,578.3731250693236,10073.996064889445,9575.0,1.0,9576.0,9434.0,1451.3846153846155,1473.2307692307693,926.2315625000001,142.4971634615385,98.1801529043884,5.0,-0.4839812046134131,0.0,0.0,5.734120017589351e-06,0.0,0.0,0.0,-0.14519675618186653,0.877204179763794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S8,1.0,1000001.0,1.0,0.1,0.5,23400.0,1.6849306200117877,10.149764085101197,625.5825773230166,9447.355772276049,9463.0,1.0,9464.0,9378.0,1442.769230769231,1456.0,1732.6891162109387,266.56755634014445,184.7610488601982,6.0,-1.304997864160615,0.0,0.0,4.792046927004362e-06,0.0,0.0,0.0,-0.38788862096852267,1.0706267356872559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S9,1.0,1000001.0,1.0,0.1,1.0,23400.0,2.012322096168657,13.755649924507452,677.1453848928642,9915.681041273476,9393.0,1.0,9394.0,9343.0,1437.3846153846155,1445.2307692307693,3242.885841674804,498.905514103816,347.09256573635923,-1.0,-0.3289192652712516,0.0,0.0,5.05355841815961e-06,0.0,0.0,0.0,-0.8209490663400792,0.6518981456756592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S10,1.0,1000001.0,1.0,0.1,2.0,23400.0,2.4907030722418604,21.44854120164746,770.0217143032136,10146.852718997452,9307.0,1.0,9308.0,9300.0,1430.769230769231,1432.0,4817.494052734377,741.1529311899042,518.0101131972449,-2.0,-1.1243058521999145,0.0,0.0,8.644567009705383e-06,0.0,0.0,0.0,-1.3265330421531591,0.5766739845275879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S11,1.0,1000001.0,1.0,0.2,0.1,23400.0,0.7876702752611533,8.884915481030475,614.597368703342,10284.606021960326,9703.0,1.0,9704.0,9498.0,1461.2307692307693,1492.923076923077,359.52312499998123,55.311249999997116,37.85250842282388,6.0,-0.1828278513455788,0.0,0.0,1.687440164294184e-06,0.0,0.0,0.0,-0.04711903183023273,0.6329948902130127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S12,1.0,1000001.0,1.0,0.2,0.25,23400.0,0.839656571591208,11.282949269787082,656.9862036258863,9956.615269730042,9493.0,1.0,9494.0,9393.0,1445.076923076923,1460.6153846153848,809.8822656250018,124.59727163461567,86.22189562706289,4.0,-0.6535668517727466,0.0,0.0,1.3743848550811861e-06,0.0,0.0,0.0,-0.18811258165487194,0.832014799118042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S13,1.0,1000001.0,1.0,0.2,0.5,23400.0,1.0042783036680072,13.478806400773465,687.1637090494542,9775.481676200974,9381.0,1.0,9382.0,9337.0,1436.4615384615386,1443.3846153846155,1527.2665039062485,234.96407752403826,163.5714366398467,-2.0,-0.4246048697137975,0.0,0.0,1.3498060923412775e-06,0.0,0.0,0.0,-0.4027473797593644,0.4170362949371338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S14,1.0,1000001.0,1.0,0.2,1.0,23400.0,1.2320608323759055,21.62476643322134,747.1969219492528,9513.070994022233,9311.0,1.0,9312.0,9302.0,1431.076923076923,1432.6153846153848,2250.00919921875,346.1552614182692,241.88445487193613,-1.0,-0.8064929517300299,0.0,0.0,2.2041361917218918e-06,0.0,0.0,0.0,-0.6508395563836855,0.3466033935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S15,1.0,1000001.0,1.0,0.2,2.0,23400.0,1.4914913820279445,30.05444935414198,838.5757800575223,9378.571605610241,9291.0,1.0,9292.0,9292.0,1429.5384615384617,1429.5384615384617,2406.574296875003,370.24219951923124,258.9942204988165,-4.0,-1.3746262281076462,0.0,0.0,4.21542770404565e-06,0.0,0.0,0.0,-0.8675652841189535,0.3505990505218506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S16,1.0,1000001.0,1.0,0.3,0.1,23400.0,0.5441158258731102,9.86182588295651,652.983733393297,10188.165519405218,9739.0,1.0,9740.0,9516.0,1464.0,1498.4615384615386,321.0318749999789,49.38951923076599,33.73601040352868,3.0,-0.4908158906450235,0.0,0.0,7.68288164065873e-07,0.0,0.0,0.0,-0.06436277137496056,0.583956241607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S17,1.0,1000001.0,1.0,0.3,0.25,23400.0,0.6163857574313342,12.677919939877029,649.0290500735364,9438.638952646661,9447.0,1.0,9448.0,9370.0,1441.5384615384617,1453.5384615384617,791.0044531250002,121.69299278846157,84.41883171024548,1.0,-0.3156770610850064,0.0,0.0,6.082482296453038e-07,0.0,0.0,0.0,-0.1965841936191822,0.5871827602386475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S18,1.0,1000001.0,1.0,0.3,0.5,23400.0,0.7424414851537661,18.84700332837383,741.0529610076111,9472.814104121891,9339.0,1.0,9340.0,9316.0,1433.2307692307693,1436.923076923077,1255.2866406250002,193.12102163461543,134.74523836678833,-1.0,-0.22853481418197352,0.0,0.0,7.530860838041707e-07,0.0,0.0,0.0,-0.35588231627799943,0.7088632583618164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S19,1.0,1000001.0,1.0,0.3,1.0,23400.0,0.9153929953811885,28.03351154063421,819.55994386009,9552.39117620855,9297.0,1.0,9298.0,9295.0,1430.0,1430.4615384615386,1546.565219726562,237.93311072716338,166.38679071829606,-2.0,-0.692439128577531,0.0,0.0,1.4451023675050076e-06,0.0,0.0,0.0,-0.5047499690136796,0.8444786071777344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S20,1.0,1000001.0,1.0,0.3,2.0,23400.0,1.0719220527902613,28.230399185384393,886.8092883529029,9765.105172354753,9291.0,1.0,9292.0,9292.0,1429.5384615384617,1429.5384615384617,1327.5635156249969,204.24054086538413,142.87166547836816,-12.0,-0.8005126014523708,0.0,0.0,2.508878448049817e-06,0.0,0.0,0.0,-0.6307964638157896,0.9061911106109619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S21,1.0,1000001.0,1.0,0.5,0.1,23400.0,0.35418736777782694,11.231517476270028,630.4738594354446,9332.809308465932,9706.0,0.0,9706.0,9499.0,1461.3846153846155,1493.2307692307693,300.90515624998045,46.29310096153546,31.677561453835185,0.0,-0.6369073045706963,0.0,0.0,2.854077763269875e-07,0.0,0.0,0.0,-0.07145004927949404,0.7074460983276367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S22,1.0,1000001.0,1.0,0.5,0.25,23400.0,0.4240056276593837,16.73076371099205,687.7503250788164,9301.270614115601,9414.0,0.0,9414.0,9353.0,1438.923076923077,1448.3076923076924,637.5701171874991,98.08771033653834,68.16744543862923,-1.0,-0.2883383169585647,0.0,0.0,2.650443737790474e-07,0.0,0.0,0.0,-0.17902507810189308,0.49007129669189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S23,1.0,1000001.0,1.0,0.5,0.5,23400.0,0.515354211612244,26.245827363707576,789.9563757075447,9360.472807907532,9336.0,0.0,9336.0,9314.0,1432.923076923077,1436.3076923076924,822.4408984375007,126.52936899038473,88.30157810151393,1.0,-0.5937633489961555,0.0,0.0,4.276717473033283e-07,0.0,0.0,0.0,-0.2733687280957944,0.42835307121276855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S24,1.0,1000001.0,1.0,0.5,1.0,23400.0,0.6157122031350849,32.051443177946794,910.2375341096746,9977.456703867994,9294.0,0.0,9294.0,9293.0,1429.6923076923078,1429.846153846154,821.0938281250006,126.32212740384625,88.35616357742393,-5.0,-0.307560871422469,0.0,0.0,7.848225895498329e-07,0.0,0.0,0.0,-0.3521017645069151,0.4777801036834717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S25,1.0,1000001.0,1.0,0.5,2.0,23400.0,0.6740251266942364,25.868383294001433,995.0209442138981,11405.275839025804,9292.0,0.0,9292.0,9292.0,1429.5384615384617,1429.5384615384617,434.3087499999983,66.81673076923052,46.74007210503641,-7.0,0.672789406236651,0.0,0.0,1.0930317959688062e-06,0.0,0.0,0.0,-0.39283604788069126,0.37965893745422363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S26,1.0,1000001.0,5.0,0.05,0.1,23400.0,3.657460094303537,21.450575871738693,801.1475011344573,10728.170460515717,47119.0,5.0,47124.0,46792.0,7198.769230769231,7249.846153846154,758.3506249999829,116.6693269230743,16.206843584373033,-2.0,-0.5155916275096113,0.0,0.0,6.178133293592187e-05,0.0,0.0,0.0,0.09998412774375312,0.6426050662994385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S27,1.0,1000001.0,5.0,0.05,0.25,23400.0,3.7241339672029254,22.22155110298263,813.6516622164428,10894.150482007271,47065.0,5.0,47070.0,46765.0,7194.615384615385,7241.538461538462,1323.2274999999995,203.5734615384615,28.295252860044897,8.0,0.2776591200341734,0.0,0.0,5.3800397171232887e-05,0.0,0.0,0.0,-0.0708412971457695,1.2211735248565674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S28,1.0,1000001.0,5.0,0.05,0.5,23400.0,3.875123257954246,21.355982835870236,802.8900421246854,10620.743132889082,46957.0,5.0,46962.0,46711.0,7186.307692307692,7224.923076923077,2204.7649999999912,339.19461538461405,47.20012416775473,-4.0,-6.3900042716787695,0.0,0.0,5.048967206724166e-05,0.0,0.0,0.0,-0.27815615438551755,1.282590389251709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S29,1.0,1000001.0,5.0,0.05,1.0,23400.0,4.155450212750699,21.638334959241547,790.69003364206,10435.852759934402,46829.0,5.0,46834.0,46647.0,7176.461538461539,7205.2307692307695,4031.5568750000034,620.2395192307698,86.42692724076582,1.0,-4.770183682187099,0.0,0.0,4.577248020693514e-05,0.0,0.0,0.0,-0.7812169799339599,1.1060853004455566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S30,1.0,1000001.0,5.0,0.05,2.0,23400.0,4.653507630040877,23.06616761715486,843.8416397160382,10712.566530387734,46671.0,5.0,46676.0,46568.0,7164.307692307692,7180.923076923077,7183.012812500007,1105.0788942307704,154.24782710230218,1.0,0.5010679196924391,0.0,0.0,4.442746082438298e-05,0.0,0.0,0.0,-1.645784961685824,1.2175209522247314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S31,1.0,1000001.0,5.0,0.1,0.1,23400.0,1.884947260535937,21.808987981931068,827.5939117089763,11054.198450930222,47229.0,5.0,47234.0,46847.0,7207.2307692307695,7266.769230769231,528.0918749999821,81.2449038461511,11.27269355561684,1.0,-1.50491243058522,0.0,0.0,1.663423509112814e-05,0.0,0.0,0.0,-0.011513262388811953,0.6803975105285645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S32,1.0,1000001.0,5.0,0.1,0.25,23400.0,1.9397806456625153,22.259016785521453,837.8191799066444,10944.165897802828,47047.0,5.0,47052.0,46756.0,7193.2307692307695,7238.769230769231,1028.9124999999963,158.2942307692302,22.005999230045262,9.0,0.224263135412217,0.0,0.0,1.4820857405824564e-05,0.0,0.0,0.0,-0.15907136468182956,0.7051184177398682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S33,1.0,1000001.0,5.0,0.1,0.5,23400.0,2.067277523127674,22.474754810289596,828.0473701924561,10843.06232309046,46857.0,5.0,46862.0,46661.0,7178.615384615385,7209.538461538462,1914.4868750000016,294.5364423076926,41.02970092796986,4.0,-2.117471166168304,0.0,0.0,1.3564942372170432e-05,0.0,0.0,0.0,-0.37977525140020363,0.7672502994537354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S34,1.0,1000001.0,5.0,0.1,1.0,23400.0,2.3297833050462557,22.929998043881824,845.3272236699763,10986.380602423123,46699.0,5.0,46704.0,46582.0,7166.461538461539,7185.2307692307695,3523.1990625000044,542.0306250000007,75.63434507964459,10.0,2.6642460486971378,0.0,0.0,1.3263309120885425e-05,0.0,0.0,0.0,-0.8257474878392216,0.7473611831665039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S35,1.0,1000001.0,5.0,0.1,2.0,23400.0,2.7242993457617195,24.373818223644776,856.7863114457482,11191.860065284905,46533.0,5.0,46538.0,46499.0,7153.6923076923085,7159.6923076923085,5961.56343750001,917.1636057692324,128.20842249295706,8.0,0.5766766339171294,0.0,0.0,1.4722843176197768e-05,0.0,0.0,0.0,-1.4240245907139024,0.5693385601043701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
